Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Bagenkop;A;Socialdemokratiet;Listestemmer;13
1. Bagenkop;A;Socialdemokratiet;Lisa Pihl Jensen, Humble;40
1. Bagenkop;A;Socialdemokratiet;René Larsen, Rudkøbing;10
1. Bagenkop;A;Socialdemokratiet;Joan Kate Pedersen, Rudkøbing;6
1. Bagenkop;A;Socialdemokratiet;Theis Nielsen, Tullebølle;1
1. Bagenkop;A;Socialdemokratiet;Tina Juul Pedersen, Rudkøbing;1
1. Bagenkop;A;Socialdemokratiet;Kirsten Havemann, Strynø;0
1. Bagenkop;A;Socialdemokratiet;Jesper Ansbæk, Rudkøbing;1
1. Bagenkop;A;Socialdemokratiet;Arno Holmsted Kruse, Longelse Sand;10
1. Bagenkop;A;Socialdemokratiet;Preben Jørgensen, Løkkeby;0
1. Bagenkop;A;Socialdemokratiet;Henning Pil, Tranekær;0
1. Bagenkop;B;Radikale Venstre;Listestemmer;2
1. Bagenkop;B;Radikale Venstre;Agnete Fog, Tranekær;12
1. Bagenkop;B;Radikale Venstre;HC Rasmussen, Ennebølle;3
1. Bagenkop;B;Radikale Venstre;Jens Jørgen Søgaard, Rudkøbing;0
1. Bagenkop;B;Radikale Venstre;Anne Mette Wandsøe, Rudkøbing;0
1. Bagenkop;B;Radikale Venstre;Peter Dragsbo, Longelse;2
1. Bagenkop;C;Det Konservative Folkeparti;Listestemmer;3
1. Bagenkop;C;Det Konservative Folkeparti;Bo C. Nissen, Tranekær;25
1. Bagenkop;C;Det Konservative Folkeparti;Jørgen Nielsen, Rudkøbing;10
1. Bagenkop;C;Det Konservative Folkeparti;Jørgen Jensen, Lindelse;2
1. Bagenkop;C;Det Konservative Folkeparti;Peter Pahnzen, Rudkøbing;3
1. Bagenkop;C;Det Konservative Folkeparti;Carl Erik Sander, Svalebølle;1
1. Bagenkop;F;SF - Socialistisk Folkeparti;Listestemmer;5
1. Bagenkop;F;SF - Socialistisk Folkeparti;Tonni Hansen, Rudkøbing;121
1. Bagenkop;F;SF - Socialistisk Folkeparti;Winni Kielstrup, Rudkøbing;2
1. Bagenkop;F;SF - Socialistisk Folkeparti;Nynne Printz, Tullebølle;5
1. Bagenkop;F;SF - Socialistisk Folkeparti;Bjarne Nielsen, Rudkøbing;0
1. Bagenkop;F;SF - Socialistisk Folkeparti;Tonny Gjersen, Nordenbro;4
1. Bagenkop;F;SF - Socialistisk Folkeparti;Gert Schmidt, Kragholm;0
